tg_id;id;balance_ap;15353931;20000000;pos
134479051;193444;252;1,64127E-05;328,2546991;15838
5173985481;229820;252;1,64127E-05;328,2546991;15839
6890308624;231608;252;1,64127E-05;328,2546991;15840
260205501;6002;251;1,63476E-05;326,9521011;15841
758471715;23904;251;1,63476E-05;326,9521011;15842
6573740849;40542;251;1,63476E-05;326,9521011;15843
7444670702;44528;251;1,63476E-05;326,9521011;15844
7263723933;44951;251;1,63476E-05;326,9521011;15845
7056443008;45145;251;1,63476E-05;326,9521011;15846
6516123813;50528;251;1,63476E-05;326,9521011;15847
7129207233;54334;251;1,63476E-05;326,9521011;15848
7120793164;54854;251;1,63476E-05;326,9521011;15849
1320891163;55055;251;1,63476E-05;326,9521011;15850
7358002190;55473;251;1,63476E-05;326,9521011;15851
108889278;56100;251;1,63476E-05;326,9521011;15852
207208953;69741;251;1,63476E-05;326,9521011;15853
454089080;70559;251;1,63476E-05;326,9521011;15854
607484611;78184;251;1,63476E-05;326,9521011;15855
1383306315;84336;251;1,63476E-05;326,9521011;15856
179489573;94792;251;1,63476E-05;326,9521011;15857
6802186667;100651;251;1,63476E-05;326,9521011;15858
6189665790;103920;251;1,63476E-05;326,9521011;15859
1118225333;105232;251;1,63476E-05;326,9521011;15860
6866946702;105483;251;1,63476E-05;326,9521011;15861
98787500;110515;251;1,63476E-05;326,9521011;15862
217845425;113427;251;1,63476E-05;326,9521011;15863
6990392423;115141;251;1,63476E-05;326,9521011;15864
7193348216;120967;251;1,63476E-05;326,9521011;15865
7029647567;128185;251;1,63476E-05;326,9521011;15866
1936248021;128698;251;1,63476E-05;326,9521011;15867
5765711663;130647;251;1,63476E-05;326,9521011;15868
209878015;136813;251;1,63476E-05;326,9521011;15869
763107133;145078;251;1,63476E-05;326,9521011;15870
1265939875;151599;251;1,63476E-05;326,9521011;15871
1537832656;154047;251;1,63476E-05;326,9521011;15872
1143974747;155388;251;1,63476E-05;326,9521011;15873
708710124;157631;251;1,63476E-05;326,9521011;15874
5462130321;161217;251;1,63476E-05;326,9521011;15875
317702708;165751;251;1,63476E-05;326,9521011;15876
102617489;173380;251;1,63476E-05;326,9521011;15877
6862599283;210693;251;1,63476E-05;326,9521011;15878
239943473;233381;251;1,63476E-05;326,9521011;15879
5150989284;8743;250;1,62825E-05;325,649503;15880
1264764657;12293;250;1,62825E-05;325,649503;15881
5222959643;12565;250;1,62825E-05;325,649503;15882
137701431;15679;250;1,62825E-05;325,649503;15883
5866040694;22593;250;1,62825E-05;325,649503;15884
6916595796;22658;250;1,62825E-05;325,649503;15885
6142005260;25484;250;1,62825E-05;325,649503;15886
419248058;47909;250;1,62825E-05;325,649503;15887
5391328545;53333;250;1,62825E-05;325,649503;15888
7210712772;54038;250;1,62825E-05;325,649503;15889
6526855796;54194;250;1,62825E-05;325,649503;15890
960470380;54571;250;1,62825E-05;325,649503;15891
1214419788;59343;250;1,62825E-05;325,649503;15892
2014602950;62738;250;1,62825E-05;325,649503;15893
6569567916;67865;250;1,62825E-05;325,649503;15894
7070097855;73633;250;1,62825E-05;325,649503;15895
7001451247;74099;250;1,62825E-05;325,649503;15896
434103240;82127;250;1,62825E-05;325,649503;15897
6466190012;86237;250;1,62825E-05;325,649503;15898
1216262341;86255;250;1,62825E-05;325,649503;15899
5964109312;92946;250;1,62825E-05;325,649503;15900
6977522675;95381;250;1,62825E-05;325,649503;15901
107921327;105333;250;1,62825E-05;325,649503;15902
7291458608;108444;250;1,62825E-05;325,649503;15903
708635146;114325;250;1,62825E-05;325,649503;15904
2117024018;128625;250;1,62825E-05;325,649503;15905
6893629908;130694;250;1,62825E-05;325,649503;15906
2055492724;145360;250;1,62825E-05;325,649503;15907
6225130201;154814;250;1,62825E-05;325,649503;15908
7078947364;155613;250;1,62825E-05;325,649503;15909
7047524410;157931;250;1,62825E-05;325,649503;15910
1187141848;168775;250;1,62825E-05;325,649503;15911
7047878108;172599;250;1,62825E-05;325,649503;15912
145135404;210493;250;1,62825E-05;325,649503;15913
890812216;222024;250;1,62825E-05;325,649503;15914
100377093;230246;250;1,62825E-05;325,649503;15915
6130342190;1826;249;1,62173E-05;324,346905;15916
109068129;5084;249;1,62173E-05;324,346905;15917
6867883238;5900;249;1,62173E-05;324,346905;15918
1619118559;11057;249;1,62173E-05;324,346905;15919
190457288;12982;249;1,62173E-05;324,346905;15920
6922403083;14403;249;1,62173E-05;324,346905;15921
6610093280;17823;249;1,62173E-05;324,346905;15922
6980405703;20079;249;1,62173E-05;324,346905;15923
183729025;30714;249;1,62173E-05;324,346905;15924
6391924150;33948;249;1,62173E-05;324,346905;15925
2048321199;43185;249;1,62173E-05;324,346905;15926
7212574342;43823;249;1,62173E-05;324,346905;15927
874683475;43992;249;1,62173E-05;324,346905;15928
350672130;44741;249;1,62173E-05;324,346905;15929
6015143526;46303;249;1,62173E-05;324,346905;15930
5152770021;48471;249;1,62173E-05;324,346905;15931
2130057429;51184;249;1,62173E-05;324,346905;15932
232965201;54084;249;1,62173E-05;324,346905;15933
125209153;54272;249;1,62173E-05;324,346905;15934
52193054;62651;249;1,62173E-05;324,346905;15935
77387548;67764;249;1,62173E-05;324,346905;15936
325399402;68819;249;1,62173E-05;324,346905;15937
438547477;70107;249;1,62173E-05;324,346905;15938
1484584974;73877;249;1,62173E-05;324,346905;15939
189432945;77176;249;1,62173E-05;324,346905;15940
109258947;77776;249;1,62173E-05;324,346905;15941
5947015499;78956;249;1,62173E-05;324,346905;15942
5854441578;83079;249;1,62173E-05;324,346905;15943
666509385;87034;249;1,62173E-05;324,346905;15944
891389031;96835;249;1,62173E-05;324,346905;15945
6861724042;111765;249;1,62173E-05;324,346905;15946
7036618569;112841;249;1,62173E-05;324,346905;15947
1808228122;114994;249;1,62173E-05;324,346905;15948
828529481;128585;249;1,62173E-05;324,346905;15949
7049601223;137100;249;1,62173E-05;324,346905;15950
6036346203;142978;249;1,62173E-05;324,346905;15951
5819671209;146627;249;1,62173E-05;324,346905;15952
113118535;158240;249;1,62173E-05;324,346905;15953
222821674;162756;249;1,62173E-05;324,346905;15954
6168170583;171069;249;1,62173E-05;324,346905;15955
448045385;174473;249;1,62173E-05;324,346905;15956
7190250272;177597;249;1,62173E-05;324,346905;15957
6036979499;180396;249;1,62173E-05;324,346905;15958
5173247965;188868;249;1,62173E-05;324,346905;15959
5524541991;193660;249;1,62173E-05;324,346905;15960
784232696;208492;249;1,62173E-05;324,346905;15961
5891485206;209626;249;1,62173E-05;324,346905;15962
1393207831;877;248;1,61522E-05;323,044307;15963
144321717;6130;248;1,61522E-05;323,044307;15964
1371365554;11159;248;1,61522E-05;323,044307;15965
1455316731;14167;248;1,61522E-05;323,044307;15966
6749976700;15938;248;1,61522E-05;323,044307;15967
1278733534;19634;248;1,61522E-05;323,044307;15968
7101737242;33632;248;1,61522E-05;323,044307;15969
5641383480;39304;248;1,61522E-05;323,044307;15970
511517819;39444;248;1,61522E-05;323,044307;15971
2084344833;44417;248;1,61522E-05;323,044307;15972
6515739854;50134;248;1,61522E-05;323,044307;15973
373608423;52890;248;1,61522E-05;323,044307;15974
6900478599;53089;248;1,61522E-05;323,044307;15975
7167511791;56574;248;1,61522E-05;323,044307;15976
6981835984;66488;248;1,61522E-05;323,044307;15977
6564390940;78694;248;1,61522E-05;323,044307;15978
6124548058;87514;248;1,61522E-05;323,044307;15979
6099659460;87573;248;1,61522E-05;323,044307;15980
146543289;107420;248;1,61522E-05;323,044307;15981
670614221;120436;248;1,61522E-05;323,044307;15982
5939001100;123035;248;1,61522E-05;323,044307;15983
6620257196;127033;248;1,61522E-05;323,044307;15984
1153876440;128028;248;1,61522E-05;323,044307;15985
224998383;129986;248;1,61522E-05;323,044307;15986
7125718698;130994;248;1,61522E-05;323,044307;15987
6944979842;131597;248;1,61522E-05;323,044307;15988
6278967255;147571;248;1,61522E-05;323,044307;15989
109916287;153044;248;1,61522E-05;323,044307;15990
347597267;162273;248;1,61522E-05;323,044307;15991
6164366939;163070;248;1,61522E-05;323,044307;15992
449203087;169714;248;1,61522E-05;323,044307;15993
222749524;170242;248;1,61522E-05;323,044307;15994
485185402;179192;248;1,61522E-05;323,044307;15995
1506558128;190135;248;1,61522E-05;323,044307;15996
5008273050;192028;248;1,61522E-05;323,044307;15997
5028561318;206955;248;1,61522E-05;323,044307;15998
111587101;4410;247;1,60871E-05;321,741709;15999
5863614716;6149;247;1,60871E-05;321,741709;16000
6517270049;22203;247;1,60871E-05;321,741709;16001
1178398838;33992;247;1,60871E-05;321,741709;16002
484627601;34056;247;1,60871E-05;321,741709;16003
6595891431;35065;247;1,60871E-05;321,741709;16004
7052740762;35106;247;1,60871E-05;321,741709;16005
6743759753;35760;247;1,60871E-05;321,741709;16006
5663202453;43517;247;1,60871E-05;321,741709;16007
1321705231;45630;247;1,60871E-05;321,741709;16008
1478386009;46318;247;1,60871E-05;321,741709;16009
779039842;49107;247;1,60871E-05;321,741709;16010
5565630618;50569;247;1,60871E-05;321,741709;16011
1188614046;50784;247;1,60871E-05;321,741709;16012
7431861971;51752;247;1,60871E-05;321,741709;16013
1247652553;56267;247;1,60871E-05;321,741709;16014
7027086374;57765;247;1,60871E-05;321,741709;16015
6324588916;57912;247;1,60871E-05;321,741709;16016
157373798;64643;247;1,60871E-05;321,741709;16017
719855210;70958;247;1,60871E-05;321,741709;16018
77062919;82779;247;1,60871E-05;321,741709;16019
2060361136;86127;247;1,60871E-05;321,741709;16020
294776016;87532;247;1,60871E-05;321,741709;16021
5709579514;88644;247;1,60871E-05;321,741709;16022
176149838;90473;247;1,60871E-05;321,741709;16023
967601228;92345;247;1,60871E-05;321,741709;16024
7444219421;95765;247;1,60871E-05;321,741709;16025
856993987;97101;247;1,60871E-05;321,741709;16026
6393998957;100157;247;1,60871E-05;321,741709;16027
141979472;101734;247;1,60871E-05;321,741709;16028
7285313703;106474;247;1,60871E-05;321,741709;16029
5264727896;109750;247;1,60871E-05;321,741709;16030
68345969;112628;247;1,60871E-05;321,741709;16031
6993585339;114363;247;1,60871E-05;321,741709;16032
1889267421;116309;247;1,60871E-05;321,741709;16033
5760504721;117399;247;1,60871E-05;321,741709;16034
2060306402;121879;247;1,60871E-05;321,741709;16035
6283545987;125954;247;1,60871E-05;321,741709;16036
5134206295;142407;247;1,60871E-05;321,741709;16037
5493087153;166364;247;1,60871E-05;321,741709;16038
5565438313;174230;247;1,60871E-05;321,741709;16039
7007407065;185170;247;1,60871E-05;321,741709;16040
6700845675;196391;247;1,60871E-05;321,741709;16041
6692674863;209302;247;1,60871E-05;321,741709;16042
5509362136;214399;247;1,60871E-05;321,741709;16043
274366158;11297;246;1,6022E-05;320,439111;16044
692943530;12276;246;1,6022E-05;320,439111;16045
1233970152;24125;246;1,6022E-05;320,439111;16046
765113990;27303;246;1,6022E-05;320,439111;16047
6713747656;34751;246;1,6022E-05;320,439111;16048
116295496;40153;246;1,6022E-05;320,439111;16049
104523869;41210;246;1,6022E-05;320,439111;16050
2088156208;44573;246;1,6022E-05;320,439111;16051
2032844983;44598;246;1,6022E-05;320,439111;16052
275631139;51087;246;1,6022E-05;320,439111;16053
6821698404;55600;246;1,6022E-05;320,439111;16054
7016197367;61580;246;1,6022E-05;320,439111;16055
146403161;66213;246;1,6022E-05;320,439111;16056
5194193906;73879;246;1,6022E-05;320,439111;16057
6848127674;73941;246;1,6022E-05;320,439111;16058
828944178;82837;246;1,6022E-05;320,439111;16059
961604371;93692;246;1,6022E-05;320,439111;16060
7244385272;97672;246;1,6022E-05;320,439111;16061
7245360405;98224;246;1,6022E-05;320,439111;16062
5583640863;104477;246;1,6022E-05;320,439111;16063
7380509990;109383;246;1,6022E-05;320,439111;16064
818624833;117922;246;1,6022E-05;320,439111;16065
90170553;125368;246;1,6022E-05;320,439111;16066
497477487;128465;246;1,6022E-05;320,439111;16067
5339348220;128496;246;1,6022E-05;320,439111;16068
6805643646;128559;246;1,6022E-05;320,439111;16069
1729031;137607;246;1,6022E-05;320,439111;16070
7251981284;140153;246;1,6022E-05;320,439111;16071
6701612976;143415;246;1,6022E-05;320,439111;16072
872311226;148061;246;1,6022E-05;320,439111;16073
5040113628;149788;246;1,6022E-05;320,439111;16074
791902221;158810;246;1,6022E-05;320,439111;16075
5726879825;180315;246;1,6022E-05;320,439111;16076
5853177017;180994;246;1,6022E-05;320,439111;16077
108813574;181517;246;1,6022E-05;320,439111;16078
378718714;207195;246;1,6022E-05;320,439111;16079
128502921;216560;246;1,6022E-05;320,439111;16080
6532269339;219178;246;1,6022E-05;320,439111;16081
827768226;230450;246;1,6022E-05;320,439111;16082
481451481;231072;246;1,6022E-05;320,439111;16083
6906646193;235284;246;1,6022E-05;320,439111;16084
5401657171;5828;245;1,59568E-05;319,136513;16085
1637290164;38055;245;1,59568E-05;319,136513;16086
326648157;49354;245;1,59568E-05;319,136513;16087
1853578011;55223;245;1,59568E-05;319,136513;16088
1550340120;57894;245;1,59568E-05;319,136513;16089
6303815999;62240;245;1,59568E-05;319,136513;16090
362537062;68491;245;1,59568E-05;319,136513;16091
105314723;80714;245;1,59568E-05;319,136513;16092
5123372181;87273;245;1,59568E-05;319,136513;16093
6329151047;92598;245;1,59568E-05;319,136513;16094
5715759602;95680;245;1,59568E-05;319,136513;16095
6904611618;96797;245;1,59568E-05;319,136513;16096
1395137467;105197;245;1,59568E-05;319,136513;16097
7346515970;105871;245;1,59568E-05;319,136513;16098
6184693373;109382;245;1,59568E-05;319,136513;16099
6045806987;113489;245;1,59568E-05;319,136513;16100
5001743300;114091;245;1,59568E-05;319,136513;16101
6968053992;116950;245;1,59568E-05;319,136513;16102
7169020591;117671;245;1,59568E-05;319,136513;16103
7397987558;118419;245;1,59568E-05;319,136513;16104
1827208325;132048;245;1,59568E-05;319,136513;16105
970736973;133493;245;1,59568E-05;319,136513;16106
6012404232;135391;245;1,59568E-05;319,136513;16107
407655989;149221;245;1,59568E-05;319,136513;16108
2138050110;150280;245;1,59568E-05;319,136513;16109
6437294219;158105;245;1,59568E-05;319,136513;16110
7182687535;171154;245;1,59568E-05;319,136513;16111
455461046;173762;245;1,59568E-05;319,136513;16112
196013283;183129;245;1,59568E-05;319,136513;16113
6329403281;183205;245;1,59568E-05;319,136513;16114
655517826;198673;245;1,59568E-05;319,136513;16115
5096310070;206215;245;1,59568E-05;319,136513;16116
1142584812;207034;245;1,59568E-05;319,136513;16117
5566576951;216167;245;1,59568E-05;319,136513;16118
5851413601;219448;245;1,59568E-05;319,136513;16119
487445880;233844;245;1,59568E-05;319,136513;16120
346093580;999;244;1,58917E-05;317,833915;16121
266406717;7645;244;1,58917E-05;317,833915;16122
6809276416;10987;244;1,58917E-05;317,833915;16123
5876809789;11591;244;1,58917E-05;317,833915;16124
5619442405;19158;244;1,58917E-05;317,833915;16125
90059773;22208;244;1,58917E-05;317,833915;16126
1527559729;24344;244;1,58917E-05;317,833915;16127
7479683918;27023;244;1,58917E-05;317,833915;16128
1355442443;27491;244;1,58917E-05;317,833915;16129
7141062448;29019;244;1,58917E-05;317,833915;16130
6590937818;54840;244;1,58917E-05;317,833915;16131
5380364762;56524;244;1,58917E-05;317,833915;16132
455776279;61889;244;1,58917E-05;317,833915;16133
150544598;79872;244;1,58917E-05;317,833915;16134
5166603142;88022;244;1,58917E-05;317,833915;16135
1971420402;96255;244;1,58917E-05;317,833915;16136
7097957785;104883;244;1,58917E-05;317,833915;16137
1434826715;106412;244;1,58917E-05;317,833915;16138
1586575089;111269;244;1,58917E-05;317,833915;16139
6900141584;112355;244;1,58917E-05;317,833915;16140
5282088330;116014;244;1,58917E-05;317,833915;16141
579049017;120819;244;1,58917E-05;317,833915;16142
7565573158;128584;244;1,58917E-05;317,833915;16143
204581932;141988;244;1,58917E-05;317,833915;16144
7178339051;165941;244;1,58917E-05;317,833915;16145
7030818721;175127;244;1,58917E-05;317,833915;16146
2132791948;176260;244;1,58917E-05;317,833915;16147
7129690533;190228;244;1,58917E-05;317,833915;16148
5997884626;195620;244;1,58917E-05;317,833915;16149
6042016527;203699;244;1,58917E-05;317,833915;16150
1306548882;207637;244;1,58917E-05;317,833915;16151
5997894787;215984;244;1,58917E-05;317,833915;16152
179953857;217054;244;1,58917E-05;317,833915;16153
924377763;9782;243;1,58266E-05;316,531317;16154
489140517;11044;243;1,58266E-05;316,531317;16155
1468468379;15710;243;1,58266E-05;316,531317;16156
5357018138;15748;243;1,58266E-05;316,531317;16157
6813847737;20872;243;1,58266E-05;316,531317;16158
228503994;24809;243;1,58266E-05;316,531317;16159
1930726351;34713;243;1,58266E-05;316,531317;16160
6737371699;34749;243;1,58266E-05;316,531317;16161
7044368446;35073;243;1,58266E-05;316,531317;16162
6961749754;35566;243;1,58266E-05;316,531317;16163
7367222562;36164;243;1,58266E-05;316,531317;16164
1508571926;37493;243;1,58266E-05;316,531317;16165
5795011822;39058;243;1,58266E-05;316,531317;16166
174973884;40446;243;1,58266E-05;316,531317;16167
5057162149;41148;243;1,58266E-05;316,531317;16168
5732336575;46156;243;1,58266E-05;316,531317;16169
119940312;46493;243;1,58266E-05;316,531317;16170
6647455660;49216;243;1,58266E-05;316,531317;16171
526610907;64011;243;1,58266E-05;316,531317;16172
7546930130;67704;243;1,58266E-05;316,531317;16173
6150046568;78244;243;1,58266E-05;316,531317;16174
7141974854;92285;243;1,58266E-05;316,531317;16175
6113695453;93819;243;1,58266E-05;316,531317;16176
183549199;94479;243;1,58266E-05;316,531317;16177
6099954179;96622;243;1,58266E-05;316,531317;16178
76534217;97311;243;1,58266E-05;316,531317;16179
1916668472;100657;243;1,58266E-05;316,531317;16180
6854599145;100835;243;1,58266E-05;316,531317;16181
280861123;101838;243;1,58266E-05;316,531317;16182
6657016452;115387;243;1,58266E-05;316,531317;16183
5777276489;115718;243;1,58266E-05;316,531317;16184
825252462;117996;243;1,58266E-05;316,531317;16185
6803962268;125242;243;1,58266E-05;316,531317;16186
388825609;125527;243;1,58266E-05;316,531317;16187
5042936712;127836;243;1,58266E-05;316,531317;16188
1773295436;131012;243;1,58266E-05;316,531317;16189
90558117;132691;243;1,58266E-05;316,531317;16190
98383624;135401;243;1,58266E-05;316,531317;16191
1454572229;137533;243;1,58266E-05;316,531317;16192
7178646036;138674;243;1,58266E-05;316,531317;16193
372280774;139661;243;1,58266E-05;316,531317;16194
7218989461;151621;243;1,58266E-05;316,531317;16195
5982904790;160011;243;1,58266E-05;316,531317;16196
7185733590;162996;243;1,58266E-05;316,531317;16197
144115445;164292;243;1,58266E-05;316,531317;16198
7186761546;179974;243;1,58266E-05;316,531317;16199
1485440221;181930;243;1,58266E-05;316,531317;16200
966054912;187489;243;1,58266E-05;316,531317;16201
1544762865;189155;243;1,58266E-05;316,531317;16202
522926500;191186;243;1,58266E-05;316,531317;16203
6545220410;200471;243;1,58266E-05;316,531317;16204
421012085;208488;243;1,58266E-05;316,531317;16205
693074716;216189;243;1,58266E-05;316,531317;16206
7211101719;217137;243;1,58266E-05;316,531317;16207
588894763;218696;243;1,58266E-05;316,531317;16208
6461902576;220849;243;1,58266E-05;316,531317;16209
6960510381;222174;243;1,58266E-05;316,531317;16210
40678783;2922;242;1,57614E-05;315,228719;16211
1201446325;6294;242;1,57614E-05;315,228719;16212
5633549279;7749;242;1,57614E-05;315,228719;16213
390688321;8541;242;1,57614E-05;315,228719;16214
6193650374;9180;242;1,57614E-05;315,228719;16215
6446203510;9333;242;1,57614E-05;315,228719;16216
106419175;32460;242;1,57614E-05;315,228719;16217
7314162526;34207;242;1,57614E-05;315,228719;16218
532556914;43944;242;1,57614E-05;315,228719;16219
1980751770;51897;242;1,57614E-05;315,228719;16220
1015318768;52924;242;1,57614E-05;315,228719;16221
7356087894;55371;242;1,57614E-05;315,228719;16222
749080650;63887;242;1,57614E-05;315,228719;16223
446541996;65954;242;1,57614E-05;315,228719;16224
6093797672;68197;242;1,57614E-05;315,228719;16225
6586203672;68532;242;1,57614E-05;315,228719;16226
153031615;75795;242;1,57614E-05;315,228719;16227
1608737539;84149;242;1,57614E-05;315,228719;16228
5168596828;88576;242;1,57614E-05;315,228719;16229
5865473497;91089;242;1,57614E-05;315,228719;16230
6554390140;96428;242;1,57614E-05;315,228719;16231
193405553;97926;242;1,57614E-05;315,228719;16232
100653960;99733;242;1,57614E-05;315,228719;16233
5299039199;108678;242;1,57614E-05;315,228719;16234
5772877114;122586;242;1,57614E-05;315,228719;16235
6628282251;125978;242;1,57614E-05;315,228719;16236
1973707059;135453;242;1,57614E-05;315,228719;16237
117650565;137696;242;1,57614E-05;315,228719;16238
1459713909;138742;242;1,57614E-05;315,228719;16239
554634867;141191;242;1,57614E-05;315,228719;16240
6300136019;141255;242;1,57614E-05;315,228719;16241
6888739013;142166;242;1,57614E-05;315,228719;16242
5773540970;149032;242;1,57614E-05;315,228719;16243
5347473498;151528;242;1,57614E-05;315,228719;16244
6373875970;153273;242;1,57614E-05;315,228719;16245
6828943349;153464;242;1,57614E-05;315,228719;16246
1778105310;164185;242;1,57614E-05;315,228719;16247
5113429542;170155;242;1,57614E-05;315,228719;16248
94916117;186190;242;1,57614E-05;315,228719;16249
801721885;204620;242;1,57614E-05;315,228719;16250
2065018756;204905;242;1,57614E-05;315,228719;16251
282483539;205194;242;1,57614E-05;315,228719;16252
454084380;208938;242;1,57614E-05;315,228719;16253
1125237006;218681;242;1,57614E-05;315,228719;16254
6823196711;236302;242;1,57614E-05;315,228719;16255
7250667734;9251;241;1,56963E-05;313,9261209;16256
5797076053;20906;241;1,56963E-05;313,9261209;16257
7151084124;26847;241;1,56963E-05;313,9261209;16258
158789377;28056;241;1,56963E-05;313,9261209;16259
1987361531;28646;241;1,56963E-05;313,9261209;16260
6121831116;32903;241;1,56963E-05;313,9261209;16261
921786985;34573;241;1,56963E-05;313,9261209;16262
5964354888;38104;241;1,56963E-05;313,9261209;16263
7365704851;38587;241;1,56963E-05;313,9261209;16264
5285147171;44808;241;1,56963E-05;313,9261209;16265
410825405;51165;241;1,56963E-05;313,9261209;16266
1090903618;53598;241;1,56963E-05;313,9261209;16267
1379476;59575;241;1,56963E-05;313,9261209;16268
1357916811;90958;241;1,56963E-05;313,9261209;16269
7068085885;99786;241;1,56963E-05;313,9261209;16270
1292267279;103170;241;1,56963E-05;313,9261209;16271
6233279829;106874;241;1,56963E-05;313,9261209;16272
5395841664;108003;241;1,56963E-05;313,9261209;16273
120458830;112242;241;1,56963E-05;313,9261209;16274
709869291;116417;241;1,56963E-05;313,9261209;16275
910041267;120558;241;1,56963E-05;313,9261209;16276
5276068313;122864;241;1,56963E-05;313,9261209;16277
127186987;128398;241;1,56963E-05;313,9261209;16278
443934210;131287;241;1,56963E-05;313,9261209;16279
5876494748;133262;241;1,56963E-05;313,9261209;16280
5188077598;136670;241;1,56963E-05;313,9261209;16281
6903427341;137162;241;1,56963E-05;313,9261209;16282
74467862;156551;241;1,56963E-05;313,9261209;16283
6410088540;178689;241;1,56963E-05;313,9261209;16284
962115448;179019;241;1,56963E-05;313,9261209;16285
1137160501;183261;241;1,56963E-05;313,9261209;16286
7053507451;185897;241;1,56963E-05;313,9261209;16287
5764511978;207411;241;1,56963E-05;313,9261209;16288
169789508;214499;241;1,56963E-05;313,9261209;16289
1700554446;216699;241;1,56963E-05;313,9261209;16290
5851529885;217640;241;1,56963E-05;313,9261209;16291
6660730401;224874;241;1,56963E-05;313,9261209;16292
1606838590;26910;240;1,56312E-05;312,6235229;16293
65700779;38984;240;1,56312E-05;312,6235229;16294
6690088692;41585;240;1,56312E-05;312,6235229;16295
7432686262;47308;240;1,56312E-05;312,6235229;16296
1528135267;47837;240;1,56312E-05;312,6235229;16297
7061944396;52721;240;1,56312E-05;312,6235229;16298
720657022;55539;240;1,56312E-05;312,6235229;16299
7380703641;58029;240;1,56312E-05;312,6235229;16300
861572687;62506;240;1,56312E-05;312,6235229;16301
5184067056;73112;240;1,56312E-05;312,6235229;16302
1697607519;89244;240;1,56312E-05;312,6235229;16303
916352369;99158;240;1,56312E-05;312,6235229;16304
1128877048;101864;240;1,56312E-05;312,6235229;16305
306378662;103669;240;1,56312E-05;312,6235229;16306
7089618534;116838;240;1,56312E-05;312,6235229;16307
623205623;121313;240;1,56312E-05;312,6235229;16308
6420126812;128467;240;1,56312E-05;312,6235229;16309
638878439;135921;240;1,56312E-05;312,6235229;16310
6839443959;141992;240;1,56312E-05;312,6235229;16311
1469855381;143093;240;1,56312E-05;312,6235229;16312
7173339812;148971;240;1,56312E-05;312,6235229;16313
6217108733;151512;240;1,56312E-05;312,6235229;16314
7511063356;152788;240;1,56312E-05;312,6235229;16315
5027870401;154657;240;1,56312E-05;312,6235229;16316
688793929;157586;240;1,56312E-05;312,6235229;16317
5961405999;162640;240;1,56312E-05;312,6235229;16318
123272937;180724;240;1,56312E-05;312,6235229;16319
6991010546;203839;240;1,56312E-05;312,6235229;16320
5270886384;206341;240;1,56312E-05;312,6235229;16321
5721461505;214716;240;1,56312E-05;312,6235229;16322
1434775508;273;239;1,5566E-05;311,3209249;16323
556369077;4926;239;1,5566E-05;311,3209249;16324
7214620867;13533;239;1,5566E-05;311,3209249;16325
506677678;15254;239;1,5566E-05;311,3209249;16326
5529298582;25719;239;1,5566E-05;311,3209249;16327
6797234675;29431;239;1,5566E-05;311,3209249;16328
1728054601;45309;239;1,5566E-05;311,3209249;16329
1256373689;46597;239;1,5566E-05;311,3209249;16330
33521250;47190;239;1,5566E-05;311,3209249;16331
1229117144;48637;239;1,5566E-05;311,3209249;16332
1097258544;48900;239;1,5566E-05;311,3209249;16333
7329953018;51053;239;1,5566E-05;311,3209249;16334
1734325350;55577;239;1,5566E-05;311,3209249;16335
101171492;64845;239;1,5566E-05;311,3209249;16336
6046069831;68667;239;1,5566E-05;311,3209249;16337
5350658608;78001;239;1,5566E-05;311,3209249;16338
7322840185;83835;239;1,5566E-05;311,3209249;16339
539662816;85246;239;1,5566E-05;311,3209249;16340
1456660998;93887;239;1,5566E-05;311,3209249;16341
6951511616;104964;239;1,5566E-05;311,3209249;16342
6940429091;108620;239;1,5566E-05;311,3209249;16343
7229881629;110024;239;1,5566E-05;311,3209249;16344
815777410;113646;239;1,5566E-05;311,3209249;16345
1220913227;115486;239;1,5566E-05;311,3209249;16346
1688531574;122708;239;1,5566E-05;311,3209249;16347
1580044776;130889;239;1,5566E-05;311,3209249;16348
1051983548;134534;239;1,5566E-05;311,3209249;16349
1015166876;138762;239;1,5566E-05;311,3209249;16350
448131771;147176;239;1,5566E-05;311,3209249;16351
92097099;165425;239;1,5566E-05;311,3209249;16352
95750144;165521;239;1,5566E-05;311,3209249;16353
908751318;168827;239;1,5566E-05;311,3209249;16354
5212291120;173305;239;1,5566E-05;311,3209249;16355
6981381395;179400;239;1,5566E-05;311,3209249;16356
1430664582;189312;239;1,5566E-05;311,3209249;16357
6312119367;194225;239;1,5566E-05;311,3209249;16358
1830201060;199115;239;1,5566E-05;311,3209249;16359
6734283602;202078;239;1,5566E-05;311,3209249;16360
6783783801;218846;239;1,5566E-05;311,3209249;16361
2049755561;225514;239;1,5566E-05;311,3209249;16362
7292368494;233468;239;1,5566E-05;311,3209249;16363
6524855984;1609;238;1,55009E-05;310,0183269;16364
6917498554;2031;238;1,55009E-05;310,0183269;16365
755112163;6927;238;1,55009E-05;310,0183269;16366
6004638363;7218;238;1,55009E-05;310,0183269;16367
5447690633;12511;238;1,55009E-05;310,0183269;16368
5020198551;18472;238;1,55009E-05;310,0183269;16369
5100261639;31969;238;1,55009E-05;310,0183269;16370
6765619483;33591;238;1,55009E-05;310,0183269;16371
7429299495;35213;238;1,55009E-05;310,0183269;16372
7350978434;40412;238;1,55009E-05;310,0183269;16373
202414379;48308;238;1,55009E-05;310,0183269;16374
658626462;49486;238;1,55009E-05;310,0183269;16375
